Geography_ID,City,State,Region,Country,Postal_Code
25863,Phan Thiet,District #23,Central,Vietnam,78801
25864,Phan Thiet,District #23,Central,Vietnam,78840
25865,Phan Thiet,District #23,Central,Vietnam,78873
25866,Phan Thiet,District #23,Central,Vietnam,78883
25867,Phan Thiet,District #23,Central,Vietnam,78886
25868,Phan Thiet,District #23,Central,Vietnam,78942
25869,Phan Thiet,District #23,Central,Vietnam,78945
25870,Phan Thiet,District #23,Central,Vietnam,78954
25871,Phan Thiet,District #21,Central,Vietnam,79008
25872,Phan Thiet,District #21,Central,Vietnam,79012
25873,Phan Thiet,District #21,Central,Vietnam,79059
25874,Phan Thiet,District #21,Central,Vietnam,79096
25875,Phan Thiet,District #21,Central,Vietnam,79117
25876,Phan Thiet,District #21,Central,Vietnam,79178
25877,Phan Thiet,District #22,Central,Vietnam,79241
25878,Phan Thiet,District #21,Central,Vietnam,79251
25879,Phan Thiet,District #22,Central,Vietnam,79355
25880,Phan Thiet,District #22,Central,Vietnam,79367
25881,Phan Thiet,District #22,Central,Vietnam,79402
25882,Phan Thiet,District #22,Central,Vietnam,79404
25883,Phan Thiet,District #22,Central,Vietnam,79508
25884,Phan Thiet,District #22,Central,Vietnam,79520
25885,Phan Thiet,District #22,Central,Vietnam,79549
25886,Phan Thiet,District #22,Central,Vietnam,79710
25887,Phan Thiet,District #22,Central,Vietnam,79720
25888,Phan Thiet,District #22,Central,Vietnam,79758
25889,Phan Thiet,District #22,Central,Vietnam,79763
25890,Phan Thiet,District #22,Central,Vietnam,79786
25891,Phan Thiet,District #22,Central,Vietnam,79832
25892,Phan Thiet,District #20,Central,Vietnam,80033
25893,Phan Thiet,District #20,Central,Vietnam,80125
25894,Phan Thiet,District #20,Central,Vietnam,80134
25895,Phan Thiet,District #20,Central,Vietnam,80215
25896,Phan Thiet,District #20,Central,Vietnam,80231
25897,Phan Thiet,District #20,Central,Vietnam,80237
25898,Phan Thiet,District #20,Central,Vietnam,80248
25899,Phan Thiet,District #20,Central,Vietnam,80265
25900,Phan Thiet,District #20,Central,Vietnam,80290
25901,Phan Thiet,District #20,Central,Vietnam,80293
25902,Phan Thiet,District #20,Central,Vietnam,80309
25903,Phan Thiet,District #20,Central,Vietnam,80403
25904,Phan Thiet,District #20,Central,Vietnam,80424
25905,Phan Thiet,District #20,Central,Vietnam,80427
25906,Phan Thiet,District #20,Central,Vietnam,80439
25907,Phan Thiet,District #20,Central,Vietnam,80465
25908,Phan Thiet,District #20,Central,Vietnam,80533
25909,Phan Thiet,District #20,Central,Vietnam,80542
25910,Phan Thiet,District #20,Central,Vietnam,80642
25911,Phan Thiet,District #20,Central,Vietnam,80733
25912,Phan Thiet,District #30,Central,Vietnam,80746
25913,Phan Thiet,District #20,Central,Vietnam,80809
25914,Phan Thiet,District #20,Central,Vietnam,80840
25915,Phan Thiet,District #20,Central,Vietnam,80861
25916,Phan Thiet,District #20,Central,Vietnam,80903
25917,Phan Thiet,District #20,Central,Vietnam,80913
25918,Phan Thiet,District #20,Central,Vietnam,80930
25919,Phan Thiet,District #20,Central,Vietnam,80932
25920,Phan Thiet,District #20,Central,Vietnam,80935
25921,Phan Thiet,District #20,Central,Vietnam,80937
25922,Phan Thiet,District #20,Central,Vietnam,80945
25923,Phan Thiet,District #20,Central,Vietnam,80951
25924,Phan Thiet,District #20,Central,Vietnam,80997
25925,Phan Thiet,District #20,Central,Vietnam,81001
25926,Phan Thiet,District #20,Central,Vietnam,81038
25927,Phan Thiet,District #20,Central,Vietnam,81044
25928,Phan Thiet,District #20,Central,Vietnam,81046
25929,Phan Thiet,District #20,Central,Vietnam,81058
25930,Phan Thiet,District #20,Central,Vietnam,81069
25931,Phan Thiet,District #20,Central,Vietnam,81131
25932,Phan Thiet,District #20,Central,Vietnam,81210
25933,Phan Thiet,District #20,Central,Vietnam,81505
25934,Phan Thiet,District #20,Central,Vietnam,81506
25935,Phan Thiet,District #20,Central,Vietnam,81525
25936,Phan Thiet,District #20,Central,Vietnam,81602
25937,Phan Thiet,District #20,Central,Vietnam,81640
25938,Phan Thiet,District #20,Central,Vietnam,81655
25939,Phan Thiet,District #20,Central,Vietnam,81657
25940,Phan Thiet,District #20,Central,Vietnam,82082
25941,Phan Thiet,District #20,Central,Vietnam,82084
25942,Phan Thiet,District #20,Central,Vietnam,82218
25943,Phan Thiet,District #32,Central,Vietnam,82324
25944,Phan Thiet,District #32,Central,Vietnam,82639
25945,Phan Thiet,District #32,Central,Vietnam,82640
25946,Phan Thiet,District #32,Central,Vietnam,82714
25947,Phan Thiet,District #32,Central,Vietnam,82723
25948,Phan Thiet,District #32,Central,Vietnam,82727
25949,Phan Thiet,District #32,Central,Vietnam,82845
25950,Phan Thiet,District #20,Central,Vietnam,82933
25951,Phan Thiet,District #20,Central,Vietnam,82945
25952,Phan Thiet,District #20,Central,Vietnam,83124
25953,Phan Thiet,District #20,Central,Vietnam,84001
25954,Phan Thiet,District #20,Central,Vietnam,84035
25955,Phan Thiet,District #20,Central,Vietnam,84073
25956,Phan Thiet,District #20,Central,Vietnam,84532
25957,Phan Thiet,District #20,Central,Vietnam,84734
25958,Phan Thiet,District #20,Central,Vietnam,87728
25959,Phan Thiet,District #22,Central,Vietnam,88121
25960,Phan Thiet,District #22,Central,Vietnam,88130
25961,Phan Thiet,District #22,Central,Vietnam,88132
25962,Phan Thiet,District #22,Central,Vietnam,88134
25963,Phan Thiet,District #22,Central,Vietnam,88136
25964,Phan Thiet,District #22,Central,Vietnam,88241
25965,Phan Thiet,District #22,Central,Vietnam,88323
25966,Phan Thiet,District #22,Central,Vietnam,88345
25967,Phan Thiet,District #20,Central,Vietnam,88418
25968,Phan Thiet,District #22,Central,Vietnam,88435
25969,Phu Ly,District #10,East,Vietnam,98
25970,Phu Ly,District #03,East,Vietnam,544
25971,Phu Ly,District #01,East,Vietnam,1070
25972,Phu Ly,District #02,East,Vietnam,1077
25973,Phu Ly,District #02,East,Vietnam,1088
25974,Phu Ly,District #02,East,Vietnam,1128
25975,Phu Ly,District #02,East,Vietnam,1301
25976,Phu Ly,District #02,East,Vietnam,1330
25977,Phu Ly,District #02,East,Vietnam,1338
25978,Phu Ly,District #02,East,Vietnam,1341
25979,Phu Ly,District #02,East,Vietnam,1470
25980,Phu Ly,District #02,East,Vietnam,1509
25981,Phu Ly,District #02,East,Vietnam,1523
25982,Phu Ly,District #02,East,Vietnam,1543
25983,Phu Ly,District #02,East,Vietnam,1564
25984,Phu Ly,District #02,East,Vietnam,1757
25985,Phu Ly,District #02,East,Vietnam,2018
25986,Phu Ly,District #02,East,Vietnam,2070
25987,Phu Ly,District #02,East,Vietnam,2071
25988,Phu Ly,District #02,East,Vietnam,2304
25989,Phu Ly,District #02,East,Vietnam,2379
25990,Phu Ly,District #02,East,Vietnam,2543
25991,Phu Ly,District #02,East,Vietnam,2565
25992,Phu Ly,District #02,East,Vietnam,2584
25993,Phu Ly,District #02,East,Vietnam,2637
25994,Phu Ly,District #02,East,Vietnam,2645
25995,Phu Ly,District #02,East,Vietnam,2647
25996,Phu Ly,District #02,East,Vietnam,2648
25997,Phu Ly,District #02,East,Vietnam,2712
25998,Phu Ly,District #02,East,Vietnam,2739
25999,Phu Ly,District #02,East,Vietnam,2740
26000,Phu Ly,District #02,East,Vietnam,2769
26001,Phu Ly,District #02,East,Vietnam,2779
26002,Phu Ly,District #02,East,Vietnam,2783
26003,Phu Ly,District #02,East,Vietnam,2791
26004,Phu Ly,District #02,East,Vietnam,2825
26005,Phu Ly,District #02,East,Vietnam,2838
26006,Phu Ly,District #02,East,Vietnam,2915
26007,Phu Ly,District #02,East,Vietnam,3469
26008,Phu Ly,District #02,East,Vietnam,5302
26009,Phu Ly,District #02,East,Vietnam,5344
26010,Phu Ly,District #01,East,Vietnam,5350
26011,Phu Ly,District #02,East,Vietnam,5355
26012,Phu Ly,District #02,East,Vietnam,5359
26013,Phu Ly,District #02,East,Vietnam,5363
26014,Phu Ly,District #01,East,Vietnam,5732
26015,Phu Ly,District #01,East,Vietnam,5750
26016,Phu Ly,District #01,East,Vietnam,5764
26017,Phu Ly,District #02,East,Vietnam,6020
26018,Phu Ly,District #02,East,Vietnam,6037
26019,Phu Ly,District #02,East,Vietnam,6039
26020,Phu Ly,District #02,East,Vietnam,6062
26021,Phu Ly,District #02,East,Vietnam,6074
26022,Phu Ly,District #02,East,Vietnam,6093
26023,Phu Ly,District #02,East,Vietnam,6098
26024,Phu Ly,District #02,East,Vietnam,6105
26025,Phu Ly,District #02,East,Vietnam,6111
26026,Phu Ly,District #02,East,Vietnam,6114
26027,Phu Ly,District #02,East,Vietnam,6128
26028,Phu Ly,District #02,East,Vietnam,6151
26029,Phu Ly,District #02,East,Vietnam,6152
26030,Phu Ly,District #02,East,Vietnam,6277
26031,Phu Ly,District #02,East,Vietnam,6417
26032,Phu Ly,District #02,East,Vietnam,6438
26033,Phu Ly,District #02,East,Vietnam,6468
26034,Phu Ly,District #02,East,Vietnam,6479
26035,Phu Ly,District #02,East,Vietnam,6480
26036,Phu Ly,District #02,East,Vietnam,6482
26037,Phu Ly,District #02,East,Vietnam,6503
26038,Phu Ly,District #02,East,Vietnam,6514
26039,Phu Ly,District #02,East,Vietnam,6614
26040,Phu Ly,District #02,East,Vietnam,6710
26041,Phu Ly,District #02,East,Vietnam,6810
26042,Phu Ly,District #02,East,Vietnam,6817
26043,Phu Ly,District #02,East,Vietnam,6829
26044,Phu Ly,District #02,East,Vietnam,6840
26045,Phu Ly,District #03,East,Vietnam,6857
26046,Phu Ly,District #02,East,Vietnam,6859
26047,Phu Ly,District #02,East,Vietnam,6888
26048,Phu Ly,District #03,East,Vietnam,6928
26049,Phu Ly,District #04,East,Vietnam,7008
26050,Phu Ly,District #03,East,Vietnam,7013
26051,Phu Ly,District #03,East,Vietnam,7021
26052,Phu Ly,District #04,East,Vietnam,7069
26053,Phu Ly,District #04,East,Vietnam,7198
26054,Phu Ly,District #04,East,Vietnam,7207
26055,Phu Ly,District #03,East,Vietnam,7304
26056,Phu Ly,District #03,East,Vietnam,7399
26057,Phu Ly,District #03,East,Vietnam,7424
26058,Phu Ly,District #03,East,Vietnam,7428
26059,Phu Ly,District #03,East,Vietnam,7439
26060,Phu Ly,District #03,East,Vietnam,7502
26061,Phu Ly,District #03,East,Vietnam,7512
26062,Phu Ly,District #03,East,Vietnam,7544
26063,Phu Ly,District #03,East,Vietnam,7605
26064,Phu Ly,District #03,East,Vietnam,7657
26065,Phu Ly,District #04,East,Vietnam,7703
26066,Phu Ly,District #04,East,Vietnam,7751
26067,Phu Ly,District #04,East,Vietnam,7755
26068,Phu Ly,District #04,East,Vietnam,7763
26069,Phu Ly,District #03,East,Vietnam,7821
26070,Phu Ly,District #03,East,Vietnam,7870
26071,Phu Ly,District #03,East,Vietnam,7921
26072,Phu Ly,District #03,East,Vietnam,7927
26073,Phu Ly,District #04,East,Vietnam,7928
26074,Phu Ly,District #03,East,Vietnam,7945
26075,Phu Ly,District #04,East,Vietnam,8020
26076,Phu Ly,District #04,East,Vietnam,8027
26077,Phu Ly,District #04,East,Vietnam,8031
26078,Phu Ly,District #04,East,Vietnam,8045
26079,Phu Ly,District #04,East,Vietnam,8046
26080,Phu Ly,District #04,East,Vietnam,8069
26081,Phu Ly,District #04,East,Vietnam,8077
26082,Phu Ly,District #04,East,Vietnam,8217
26083,Phu Ly,District #04,East,Vietnam,8221
26084,Phu Ly,District #04,East,Vietnam,8323
26085,Phu Ly,District #04,East,Vietnam,8362
26086,Phu Ly,District #04,East,Vietnam,8528
26087,Phu Ly,District #04,East,Vietnam,8535
26088,Phu Ly,District #04,East,Vietnam,8536
26089,Phu Ly,District #04,East,Vietnam,8542
26090,Phu Ly,District #04,East,Vietnam,8543
26091,Phu Ly,District #04,East,Vietnam,8602
26092,Phu Ly,District #04,East,Vietnam,8605
26093,Phu Ly,District #04,East,Vietnam,8618
26094,Phu Ly,District #04,East,Vietnam,8645
26095,Phu Ly,District #04,East,Vietnam,8721
26096,Phu Ly,District #04,East,Vietnam,8730
26097,Phu Ly,District #04,East,Vietnam,8731
26098,Phu Ly,District #03,East,Vietnam,8809
26099,Phu Ly,District #04,East,Vietnam,8832
26100,Phu Ly,District #03,East,Vietnam,8867
26101,Phu Ly,District #03,East,Vietnam,8868
26102,Phu Ly,District #04,East,Vietnam,8880
26103,Phu Ly,District #04,East,Vietnam,8901
26104,Phu Ly,District #04,East,Vietnam,8903
26105,Phu Ly,District #03,East,Vietnam,10018
26106,Phu Ly,District #03,East,Vietnam,10030
26107,Phu Ly,District #03,East,Vietnam,10043
26108,Phu Ly,District #03,East,Vietnam,10087
26109,Phu Ly,District #03,East,Vietnam,10114
26110,Phu Ly,District #03,East,Vietnam,10118
26111,Phu Ly,District #03,East,Vietnam,10126
26112,Phu Ly,District #03,East,Vietnam,10150
26113,Phu Ly,District #03,East,Vietnam,10170
26114,Phu Ly,District #03,East,Vietnam,10171
26115,Phu Ly,District #03,East,Vietnam,10173
26116,Phu Ly,District #03,East,Vietnam,10176
26117,Phu Ly,District #03,East,Vietnam,10260
26118,Phu Ly,District #03,East,Vietnam,10265
26119,Phu Ly,District #03,East,Vietnam,10272
26120,Phu Ly,District #03,East,Vietnam,10285
26121,Phu Ly,District #03,East,Vietnam,10465
26122,Phu Ly,District #01,East,Vietnam,10516
26123,Phu Ly,District #03,East,Vietnam,10520
26124,Phu Ly,District #02,East,Vietnam,10579
26125,Phu Ly,District #01,East,Vietnam,10916
26126,Phu Ly,District #01,East,Vietnam,10918
26127,Phu Ly,District #03,East,Vietnam,10989
26128,Phu Ly,District #03,East,Vietnam,11021
26129,Phu Ly,District #03,East,Vietnam,11226
26130,Phu Ly,District #03,East,Vietnam,11239
26131,Phu Ly,District #03,East,Vietnam,11243
26132,Phu Ly,District #03,East,Vietnam,11245
26133,Phu Ly,District #03,East,Vietnam,11435
26134,Phu Ly,District #03,East,Vietnam,11542
26135,Phu Ly,District #03,East,Vietnam,11545
26136,Phu Ly,District #03,East,Vietnam,11549
26137,Phu Ly,District #03,East,Vietnam,11551
26138,Phu Ly,District #03,East,Vietnam,11579
26139,Phu Ly,District #03,East,Vietnam,11590
26140,Phu Ly,District #03,East,Vietnam,11701
26141,Phu Ly,District #03,East,Vietnam,11705
26142,Phu Ly,District #03,East,Vietnam,11707
26143,Phu Ly,District #03,East,Vietnam,11709
26144,Phu Ly,District #03,East,Vietnam,11718
26145,Phu Ly,District #03,East,Vietnam,11725
26146,Phu Ly,District #03,East,Vietnam,11741
26147,Phu Ly,District #03,East,Vietnam,11750
26148,Phu Ly,District #03,East,Vietnam,11758
26149,Phu Ly,District #03,East,Vietnam,11763
26150,Phu Ly,District #03,East,Vietnam,11780
26151,Phu Ly,District #03,East,Vietnam,11782
26152,Phu Ly,District #03,East,Vietnam,11788
26153,Phu Ly,District #03,East,Vietnam,11931
26154,Phu Ly,District #03,East,Vietnam,11933
26155,Phu Ly,District #03,East,Vietnam,11954
26156,Phu Ly,District #03,East,Vietnam,11957
26157,Phu Ly,District #03,East,Vietnam,11975
26158,Phu Ly,District #01,East,Vietnam,12027
26159,Phu Ly,District #01,East,Vietnam,12054
26160,Phu Ly,District #01,East,Vietnam,12058
26161,Phu Ly,District #01,East,Vietnam,12062
26162,Phu Ly,District #01,East,Vietnam,12070
26163,Phu Ly,District #01,East,Vietnam,12074
26164,Phu Ly,District #01,East,Vietnam,12115
26165,Phu Ly,District #01,East,Vietnam,12116
26166,Phu Ly,District #01,East,Vietnam,12132
26167,Phu Ly,District #01,East,Vietnam,12168
26168,Phu Ly,District #01,East,Vietnam,12172
26169,Phu Ly,District #01,East,Vietnam,12202
26170,Phu Ly,District #01,East,Vietnam,12211
26171,Phu Ly,District #01,East,Vietnam,12224
26172,Phu Ly,District #01,East,Vietnam,12225
26173,Phu Ly,District #01,East,Vietnam,12232
26174,Phu Ly,District #01,East,Vietnam,12246
26175,Phu Ly,District #01,East,Vietnam,12430
26176,Phu Ly,District #01,East,Vietnam,12433
26177,Phu Ly,District #01,East,Vietnam,12457
26178,Phu Ly,District #01,East,Vietnam,12461
26179,Phu Ly,District #01,East,Vietnam,12477
26180,Phu Ly,District #01,East,Vietnam,12482
26181,Phu Ly,District #01,East,Vietnam,12518
26182,Phu Ly,District #01,East,Vietnam,12533
26183,Phu Ly,District #01,East,Vietnam,12534
26184,Phu Ly,District #01,East,Vietnam,12544
26185,Phu Ly,District #01,East,Vietnam,12551
26186,Phu Ly,District #01,East,Vietnam,12569
26187,Phu Ly,District #01,East,Vietnam,12726
26188,Phu Ly,District #01,East,Vietnam,12729
26189,Phu Ly,District #01,East,Vietnam,12758
26190,Phu Ly,District #01,East,Vietnam,12767
26191,Phu Ly,District #01,East,Vietnam,12777
26192,Phu Ly,District #01,East,Vietnam,12786
26193,Phu Ly,District #01,East,Vietnam,12803
26194,Phu Ly,District #01,East,Vietnam,12850
26195,Phu Ly,District #01,East,Vietnam,12866
26196,Phu Ly,District #01,East,Vietnam,12955
26197,Phu Ly,District #01,East,Vietnam,12967
26198,Phu Ly,District #01,East,Vietnam,12970
26199,Phu Ly,District #01,East,Vietnam,12973
26200,Phu Ly,District #01,East,Vietnam,12993
26201,Phu Ly,District #01,East,Vietnam,13071
26202,Phu Ly,District #01,East,Vietnam,13072
26203,Phu Ly,District #01,East,Vietnam,13110
26204,Phu Ly,District #01,East,Vietnam,13114
26205,Phu Ly,District #01,East,Vietnam,13119
26206,Phu Ly,District #01,East,Vietnam,13131
26207,Phu Ly,District #01,East,Vietnam,13140
26208,Phu Ly,District #01,East,Vietnam,13145
26209,Phu Ly,District #01,East,Vietnam,13162
26210,Phu Ly,District #01,East,Vietnam,13224
26211,Phu Ly,District #01,East,Vietnam,13225
26212,Phu Ly,District #01,East,Vietnam,13290
26213,Phu Ly,District #01,East,Vietnam,13353
26214,Phu Ly,District #01,East,Vietnam,13367
26215,Phu Ly,District #01,East,Vietnam,13413
26216,Phu Ly,District #01,East,Vietnam,13418
26217,Phu Ly,District #01,East,Vietnam,13424
26218,Phu Ly,District #01,East,Vietnam,13437
26219,Phu Ly,District #01,East,Vietnam,13440
26220,Phu Ly,District #01,East,Vietnam,13456
26221,Phu Ly,District #01,East,Vietnam,13494
26222,Phu Ly,District #01,East,Vietnam,13606
26223,Phu Ly,District #01,East,Vietnam,13616
26224,Phu Ly,District #01,East,Vietnam,13641
26225,Phu Ly,District #01,East,Vietnam,13656
26226,Phu Ly,District #01,East,Vietnam,13672
26227,Phu Ly,District #01,East,Vietnam,13681
26228,Phu Ly,District #01,East,Vietnam,13739
26229,Phu Ly,District #01,East,Vietnam,13755
26230,Phu Ly,District #01,East,Vietnam,13801
26231,Phu Ly,District #01,East,Vietnam,13814
26232,Phu Ly,District #01,East,Vietnam,13820
26233,Phu Ly,District #01,East,Vietnam,13825
26234,Phu Ly,District #01,East,Vietnam,13835
26235,Phu Ly,District #01,East,Vietnam,13840
26236,Phu Ly,District #01,East,Vietnam,13849
26237,Phu Ly,District #01,East,Vietnam,13863
26238,Phu Ly,District #01,East,Vietnam,13864
26239,Phu Ly,District #06,East,Vietnam,14047
26240,Phu Ly,District #06,East,Vietnam,14063
26241,Phu Ly,District #06,East,Vietnam,14085
26242,Phu Ly,District #06,East,Vietnam,14086
26243,Phu Ly,District #06,East,Vietnam,14133
26244,Phu Ly,District #06,East,Vietnam,14139
26245,Phu Ly,District #06,East,Vietnam,14203
26246,Phu Ly,District #06,East,Vietnam,14207
26247,Phu Ly,District #06,East,Vietnam,14211
26248,Phu Ly,District #06,East,Vietnam,14212
26249,Phu Ly,District #06,East,Vietnam,14221
26250,Phu Ly,District #06,East,Vietnam,14224
26251,Phu Ly,District #06,East,Vietnam,14423
26252,Phu Ly,District #06,East,Vietnam,14427
26253,Phu Ly,District #06,East,Vietnam,14463
26254,Phu Ly,District #06,East,Vietnam,14471
26255,Phu Ly,District #06,East,Vietnam,14506
26256,Phu Ly,District #06,East,Vietnam,14508
26257,Phu Ly,District #06,East,Vietnam,14589
26258,Phu Ly,District #06,East,Vietnam,14609
26259,Phu Ly,District #06,East,Vietnam,14732
26260,Phu Ly,District #06,East,Vietnam,14735
26261,Phu Ly,District #06,East,Vietnam,14766
26262,Phu Ly,District #06,East,Vietnam,14774
26263,Phu Ly,District #06,East,Vietnam,14777
26264,Phu Ly,District #06,East,Vietnam,14778
26265,Phu Ly,District #01,East,Vietnam,14816
26266,Phu Ly,District #06,East,Vietnam,14836
26267,Phu Ly,District #01,East,Vietnam,14867
26268,Phu Ly,District #01,East,Vietnam,14872
26269,Phu Ly,District #01,East,Vietnam,14892
26270,Phu Ly,District #13,East,Vietnam,15014
26271,Phu Ly,District #13,East,Vietnam,15022
26272,Phu Ly,District #13,East,Vietnam,15024
26273,Phu Ly,District #13,East,Vietnam,15042
26274,Phu Ly,District #13,East,Vietnam,15046
26275,Phu Ly,District #13,East,Vietnam,15054
26276,Phu Ly,District #13,East,Vietnam,15078
26277,Phu Ly,District #13,East,Vietnam,15087
26278,Phu Ly,District #13,East,Vietnam,15089
26279,Phu Ly,District #13,East,Vietnam,15143
26280,Phu Ly,District #13,East,Vietnam,15145
26281,Phu Ly,District #13,East,Vietnam,15202
26282,Phu Ly,District #13,East,Vietnam,15213
26283,Phu Ly,District #13,East,Vietnam,15214
26284,Phu Ly,District #13,East,Vietnam,15215
26285,Phu Ly,District #13,East,Vietnam,15225
26286,Phu Ly,District #13,East,Vietnam,15242
26287,Phu Ly,District #13,East,Vietnam,15255
26288,Phu Ly,District #13,East,Vietnam,15257
26289,Phu Ly,District #13,East,Vietnam,15267
26290,Phu Ly,District #13,East,Vietnam,15272
26291,Phu Ly,District #13,East,Vietnam,15314
26292,Phu Ly,District #13,East,Vietnam,15321
26293,Phu Ly,District #13,East,Vietnam,15337
26294,Phu Ly,District #13,East,Vietnam,15341
26295,Phu Ly,District #13,East,Vietnam,15365
26296,Phu Ly,District #13,East,Vietnam,15451
26297,Phu Ly,District #13,East,Vietnam,15530
26298,Phu Ly,District #13,East,Vietnam,15535
26299,Phu Ly,District #13,East,Vietnam,15537
26300,Phu Ly,District #13,East,Vietnam,15548
26301,Phu Ly,District #13,East,Vietnam,15605
26302,Phu Ly,District #13,East,Vietnam,15623
26303,Phu Ly,District #13,East,Vietnam,15636
26304,Phu Ly,District #13,East,Vietnam,15641
26305,Phu Ly,District #13,East,Vietnam,15665
26306,Phu Ly,District #13,East,Vietnam,15672
26307,Phu Ly,District #13,East,Vietnam,15681
26308,Phu Ly,District #13,East,Vietnam,15688
26309,Phu Ly,District #13,East,Vietnam,15714
26310,Phu Ly,District #13,East,Vietnam,15715
26311,Phu Ly,District #13,East,Vietnam,15731
26312,Phu Ly,District #13,East,Vietnam,15736
26313,Phu Ly,District #13,East,Vietnam,15739
26314,Phu Ly,District #13,East,Vietnam,15744
26315,Phu Ly,District #13,East,Vietnam,15746
26316,Phu Ly,District #13,East,Vietnam,15750
26317,Phu Ly,District #13,East,Vietnam,15770
26318,Phu Ly,District #13,East,Vietnam,15773
26319,Phu Ly,District #13,East,Vietnam,15779
26320,Phu Ly,District #13,East,Vietnam,15823
26321,Phu Ly,District #13,East,Vietnam,15860
26322,Phu Ly,District #13,East,Vietnam,15906
26323,Phu Ly,District #13,East,Vietnam,15907
26324,Phu Ly,District #13,East,Vietnam,15926
26325,Phu Ly,District #13,East,Vietnam,15954
26326,Phu Ly,District #13,East,Vietnam,16022
26327,Phu Ly,District #13,East,Vietnam,16028
26328,Phu Ly,District #13,East,Vietnam,16050
26329,Phu Ly,District #14,East,Vietnam,16114
26330,Phu Ly,District #14,East,Vietnam,16124
26331,Phu Ly,District #14,East,Vietnam,16127
26332,Phu Ly,District #13,East,Vietnam,16140
26333,Phu Ly,District #13,East,Vietnam,16212
26334,Phu Ly,District #13,East,Vietnam,16213
26335,Phu Ly,District #13,East,Vietnam,16218
26336,Phu Ly,District #13,East,Vietnam,16257
26337,Phu Ly,District #13,East,Vietnam,16260
26338,Phu Ly,District #13,East,Vietnam,16262
26339,Phu Ly,District #13,East,Vietnam,16311
26340,Phu Ly,District #13,East,Vietnam,16331
26341,Phu Ly,District #06,East,Vietnam,16345
26342,Phu Ly,District #06,East,Vietnam,16352
26343,Phu Ly,District #13,East,Vietnam,16354
26344,Phu Ly,District #13,East,Vietnam,16361
26345,Phu Ly,District #06,East,Vietnam,16368
26346,Phu Ly,District #13,East,Vietnam,16406
26347,Phu Ly,District #06,East,Vietnam,16407
26348,Phu Ly,District #06,East,Vietnam,16430
26349,Phu Ly,District #06,East,Vietnam,16441
26350,Phu Ly,District #06,East,Vietnam,16504
26351,Phu Ly,District #13,East,Vietnam,16637
26352,Phu Ly,District #13,East,Vietnam,16683
26353,Phu Ly,District #13,East,Vietnam,16684
26354,Phu Ly,District #13,East,Vietnam,16686
26355,Phu Ly,District #06,East,Vietnam,16732
26356,Phu Ly,District #06,East,Vietnam,16740
26357,Phu Ly,District #06,East,Vietnam,16745
26358,Phu Ly,District #06,East,Vietnam,16746
26359,Phu Ly,District #06,East,Vietnam,16844
26360,Phu Ly,District #06,East,Vietnam,16870
26361,Phu Ly,District #06,East,Vietnam,16928
26362,Phu Ly,District #06,East,Vietnam,16937
26363,Phu Ly,District #06,East,Vietnam,16948
26364,Phu Ly,District #05,East,Vietnam,17001
26365,Phu Ly,District #05,East,Vietnam,17061
26366,Phu Ly,District #13,East,Vietnam,17075
26367,Phu Ly,District #05,East,Vietnam,17081
26368,Phu Ly,District #05,East,Vietnam,17107
26369,Phu Ly,District #05,East,Vietnam,17120
26370,Phu Ly,District #05,East,Vietnam,17124
26371,Phu Ly,District #05,East,Vietnam,17201
26372,Phu Ly,District #05,East,Vietnam,17246
26373,Phu Ly,District #05,East,Vietnam,17304
26374,Phu Ly,District #05,East,Vietnam,17309
26375,Phu Ly,District #05,East,Vietnam,17310
26376,Phu Ly,District #05,East,Vietnam,17313
26377,Phu Ly,District #05,East,Vietnam,17314
26378,Phu Ly,District #05,East,Vietnam,17333
26379,Phu Ly,District #05,East,Vietnam,17364
26380,Phu Ly,District #05,East,Vietnam,17401
26381,Phu Ly,District #05,East,Vietnam,17403
26382,Phu Ly,District #05,East,Vietnam,17405
26383,Phu Ly,District #05,East,Vietnam,17501
26384,Phu Ly,District #05,East,Vietnam,17521
26385,Phu Ly,District #05,East,Vietnam,17536
26386,Phu Ly,District #05,East,Vietnam,17579
26387,Phu Ly,District #05,East,Vietnam,17605
26388,Phu Ly,District #05,East,Vietnam,17622
26389,Phu Ly,District #06,East,Vietnam,17728
26390,Phu Ly,District #06,East,Vietnam,17751
26391,Phu Ly,District #06,East,Vietnam,17810
26392,Phu Ly,District #06,East,Vietnam,17844
26393,Phu Ly,District #06,East,Vietnam,17856
26394,Phu Ly,District #06,East,Vietnam,17883
26395,Phu Ly,District #03,East,Vietnam,17933
26396,Phu Ly,District #03,East,Vietnam,17936
26397,Phu Ly,District #03,East,Vietnam,17965
26398,Phu Ly,District #03,East,Vietnam,18003
26399,Phu Ly,District #03,East,Vietnam,18010
26400,Phu Ly,District #03,East,Vietnam,18030
26401,Phu Ly,District #03,East,Vietnam,18032
26402,Phu Ly,District #03,East,Vietnam,18050
26403,Phu Ly,District #04,East,Vietnam,18055
26404,Phu Ly,District #03,East,Vietnam,18088
26405,Phu Ly,District #03,East,Vietnam,18104
26406,Phu Ly,District #03,East,Vietnam,18220
26407,Phu Ly,District #03,East,Vietnam,18355
26408,Phu Ly,District #01,East,Vietnam,18421
26409,Phu Ly,District #01,East,Vietnam,18424
26410,Phu Ly,District #01,East,Vietnam,18430
26411,Phu Ly,District #01,East,Vietnam,18437
26412,Phu Ly,District #01,East,Vietnam,18439
