Product_ID,Product_Name,Category,Price,Description,segment,size,color,cogs
160,DragonWear UR-31,Streetwear,8757.0,"DragonWear UR-31 - Streetwear (Màu: red, Size: S)",Standard,S,red,8319.15
161,DragonWear UR-32,Streetwear,51.19,"DragonWear UR-32 - Streetwear (Màu: black, Size: M)",Standard,M,black,30.35
162,DragonWear UR-33,Streetwear,33.98,"DragonWear UR-33 - Streetwear (Màu: orange, Size: L)",Standard,L,orange,19.99
163,DragonWear UR-34,Streetwear,6636.26,"DragonWear UR-34 - Streetwear (Màu: blue, Size: XL)",Standard,XL,blue,4713.74
164,DragonWear UR-35,Streetwear,6815.39,"DragonWear UR-35 - Streetwear (Màu: white, Size: S)",Standard,S,white,3720.52
165,DragonWear UR-36,Streetwear,8309.28,"DragonWear UR-36 - Streetwear (Màu: purple, Size: M)",Standard,M,purple,7893.82
166,DragonWear UR-37,Streetwear,21.52,"DragonWear UR-37 - Streetwear (Màu: green, Size: L)",Standard,L,green,13.3
167,DragonWear UR-38,Streetwear,24.88,"DragonWear UR-38 - Streetwear (Màu: silver, Size: XL)",Standard,XL,silver,14.22
168,DragonWear UR-39,Streetwear,43.46,"DragonWear UR-39 - Streetwear (Màu: pink, Size: S)",Standard,S,pink,28.03
169,DragonWear UR-40,Streetwear,24.73,"DragonWear UR-40 - Streetwear (Màu: yellow, Size: M)",Standard,M,yellow,15.54
170,DragonWear UR-41,Streetwear,8793.62,"DragonWear UR-41 - Streetwear (Màu: red, Size: L)",Standard,L,red,5372.03
171,DragonWear UR-42,Streetwear,36.11,"DragonWear UR-42 - Streetwear (Màu: black, Size: XL)",Standard,XL,black,20.18
172,DragonWear UR-43,Streetwear,33.72,"DragonWear UR-43 - Streetwear (Màu: orange, Size: S)",Standard,S,orange,19.96
229,LotusWear UR-01,Streetwear,6513.15,"LotusWear UR-01 - Streetwear (Màu: yellow, Size: M)",Standard,M,yellow,4765.02
230,LotusWear UR-02,Streetwear,8186.85,"LotusWear UR-02 - Streetwear (Màu: red, Size: L)",Standard,L,red,7777.51
231,LotusWear UR-03,Streetwear,8690.85,"LotusWear UR-03 - Streetwear (Màu: black, Size: XL)",Standard,XL,black,8180.7
232,LotusWear UR-04,Streetwear,25.52,"LotusWear UR-04 - Streetwear (Màu: orange, Size: S)",Standard,S,orange,16.28
233,LotusWear UR-05,Streetwear,4721.85,"LotusWear UR-05 - Streetwear (Màu: blue, Size: M)",Standard,M,blue,4485.76
234,LotusWear UR-06,Streetwear,5204.85,"LotusWear UR-06 - Streetwear (Màu: white, Size: L)",Standard,L,white,3942.15
235,LotusWear UR-07,Streetwear,6296.85,"LotusWear UR-07 - Streetwear (Màu: purple, Size: XL)",Standard,XL,purple,3378.26
236,LotusWear UR-08,Streetwear,6434.26,"LotusWear UR-08 - Streetwear (Màu: green, Size: S)",Standard,S,green,5945.25
237,LotusWear UR-09,Streetwear,6401.85,"LotusWear UR-09 - Streetwear (Màu: silver, Size: M)",Standard,M,silver,3225.89
238,LotusWear UR-10,Streetwear,4412.92,"LotusWear UR-10 - Streetwear (Màu: pink, Size: L)",Standard,L,pink,2846.33
239,LotusWear UR-11,Streetwear,4799.28,"LotusWear UR-11 - Streetwear (Màu: yellow, Size: XL)",Standard,XL,yellow,4433.58
240,LotusWear UR-12,Streetwear,5537.75,"LotusWear UR-12 - Streetwear (Màu: red, Size: S)",Standard,S,red,5115.22
241,LotusWear UR-13,Streetwear,5036.85,"LotusWear UR-13 - Streetwear (Màu: black, Size: M)",Standard,M,black,3089.6
242,LotusWear UR-14,Streetwear,5564.34,"LotusWear UR-14 - Streetwear (Màu: orange, Size: L)",Standard,L,orange,3416.5
243,LotusWear UR-15,Streetwear,7241.85,"LotusWear UR-15 - Streetwear (Màu: blue, Size: XL)",Standard,XL,blue,6524.91
244,LotusWear UR-16,Streetwear,7556.85,"LotusWear UR-16 - Streetwear (Màu: white, Size: S)",Standard,S,white,7036.18
245,LotusWear UR-17,Streetwear,78.07,"LotusWear UR-17 - Streetwear (Màu: purple, Size: M)",Standard,M,purple,50.31
246,LotusWear UR-18,Streetwear,8877.43,"LotusWear UR-18 - Streetwear (Màu: green, Size: L)",Standard,L,green,4855.95
247,LotusWear UR-19,Streetwear,4921.97,"LotusWear UR-19 - Streetwear (Màu: silver, Size: XL)",Standard,XL,silver,4675.87
248,LotusWear UR-20,Streetwear,6826.62,"LotusWear UR-20 - Streetwear (Màu: pink, Size: S)",Standard,S,pink,5780.78
249,LotusWear UR-21,Streetwear,5036.85,"LotusWear UR-21 - Streetwear (Màu: yellow, Size: M)",Standard,M,yellow,3544.43
250,LotusWear UR-22,Streetwear,7556.85,"LotusWear UR-22 - Streetwear (Màu: red, Size: L)",Standard,L,red,6491.33
251,LotusWear UR-23,Streetwear,6941.39,"LotusWear UR-23 - Streetwear (Màu: black, Size: XL)",Standard,XL,black,5643.35
252,LotusWear UR-24,Streetwear,7556.85,"LotusWear UR-24 - Streetwear (Màu: orange, Size: S)",Standard,S,orange,4964.09
253,LotusWear UR-25,Streetwear,8816.85,"LotusWear UR-25 - Streetwear (Màu: blue, Size: M)",Standard,M,blue,5025.6
254,LotusWear UR-26,Streetwear,10076.85,"LotusWear UR-26 - Streetwear (Màu: white, Size: L)",Standard,L,white,8442.38
255,LotusWear UR-27,Streetwear,42.67,"LotusWear UR-27 - Streetwear (Màu: purple, Size: XL)",Standard,XL,purple,25.46
256,LotusWear UR-28,Streetwear,5414.85,"LotusWear UR-28 - Streetwear (Màu: green, Size: S)",Standard,S,green,5144.11
257,LotusWear UR-29,Streetwear,7052.85,"LotusWear UR-29 - Streetwear (Màu: silver, Size: M)",Standard,M,silver,5494.17
258,LotusWear UR-30,Streetwear,8186.85,"LotusWear UR-30 - Streetwear (Màu: pink, Size: L)",Standard,L,pink,7777.51
259,LotusWear UR-31,Streetwear,7345.98,"LotusWear UR-31 - Streetwear (Màu: yellow, Size: XL)",Standard,XL,yellow,5610.13
260,LotusWear UR-32,Streetwear,7624.96,"LotusWear UR-32 - Streetwear (Màu: red, Size: S)",Standard,S,red,4062.58
261,LotusWear UR-33,Streetwear,9446.85,"LotusWear UR-33 - Streetwear (Màu: black, Size: M)",Standard,M,black,5966.63
262,LotusWear UR-34,Streetwear,4721.85,"LotusWear UR-34 - Streetwear (Màu: orange, Size: L)",Standard,L,orange,4485.76
263,LotusWear UR-35,Streetwear,6926.85,"LotusWear UR-35 - Streetwear (Màu: blue, Size: XL)",Standard,XL,blue,5641.92
264,LotusWear UR-36,Streetwear,8501.85,"LotusWear UR-36 - Streetwear (Màu: white, Size: S)",Standard,S,white,4445.62
265,LotusWear UR-37,Streetwear,7871.85,"LotusWear UR-37 - Streetwear (Màu: purple, Size: M)",Standard,M,purple,5976.31
266,LotusWear UR-38,Streetwear,8501.85,"LotusWear UR-38 - Streetwear (Màu: green, Size: L)",Standard,L,green,4850.31
267,LotusWear UR-39,Streetwear,4178.04,"LotusWear UR-39 - Streetwear (Màu: silver, Size: XL)",Standard,XL,silver,3405.11
268,LotusWear UR-40,Streetwear,6170.85,"LotusWear UR-40 - Streetwear (Màu: pink, Size: S)",Standard,S,pink,3552.56
269,LotusWear UR-41,Streetwear,5414.85,"LotusWear UR-41 - Streetwear (Màu: yellow, Size: M)",Standard,M,yellow,3976.67
270,LotusWear UR-42,Streetwear,5477.85,"LotusWear UR-42 - Streetwear (Màu: red, Size: L)",Standard,L,red,4012.53
271,LotusWear UR-43,Streetwear,6296.85,"LotusWear UR-43 - Streetwear (Màu: black, Size: XL)",Standard,XL,black,5982.01
272,LotusWear UR-44,Streetwear,7556.85,"LotusWear UR-44 - Streetwear (Màu: orange, Size: S)",Standard,S,orange,5834.64
273,LotusWear UR-45,Streetwear,5173.35,"LotusWear UR-45 - Streetwear (Màu: blue, Size: M)",Standard,M,blue,3073.49
274,LotusWear UR-46,Streetwear,7241.85,"LotusWear UR-46 - Streetwear (Màu: white, Size: L)",Standard,L,white,5346.66
275,LotusWear UR-47,Streetwear,9446.85,"LotusWear UR-47 - Streetwear (Màu: purple, Size: XL)",Standard,XL,purple,7969.36
276,LotusWear UR-48,Streetwear,5749.06,"LotusWear UR-48 - Streetwear (Màu: green, Size: S)",Standard,S,green,3331.58
277,LotusWear UR-49,Streetwear,8678.25,"LotusWear UR-49 - Streetwear (Màu: silver, Size: M)",Standard,M,silver,6332.52
278,LotusWear UR-50,Streetwear,4721.85,"LotusWear UR-50 - Streetwear (Màu: pink, Size: L)",Standard,L,pink,3265.16
279,LotusWear UR-51,Streetwear,8186.85,"LotusWear UR-51 - Streetwear (Màu: yellow, Size: XL)",Standard,XL,yellow,6045.99
512,SaigonFlex UR-01,Streetwear,2895.33,"SaigonFlex UR-01 - Streetwear (Màu: orange, Size: S)",Standard,S,orange,2518.94
855,HanoiStreet UR-01,Streetwear,14.73,"HanoiStreet UR-01 - Streetwear (Màu: purple, Size: XL)",Standard,XL,purple,9.01
856,HanoiStreet UR-02,Streetwear,35.68,"HanoiStreet UR-02 - Streetwear (Màu: green, Size: S)",Standard,S,green,20.22
857,HanoiStreet UR-03,Streetwear,25.41,"HanoiStreet UR-03 - Streetwear (Màu: silver, Size: M)",Standard,M,silver,16.5
858,HanoiStreet UR-04,Streetwear,46.57,"HanoiStreet UR-04 - Streetwear (Màu: pink, Size: L)",Standard,L,pink,26.69
859,HanoiStreet UR-05,Streetwear,24.12,"HanoiStreet UR-05 - Streetwear (Màu: yellow, Size: XL)",Standard,XL,yellow,15.54
860,HanoiStreet UR-06,Streetwear,7496.37,"HanoiStreet UR-06 - Streetwear (Màu: red, Size: S)",Standard,S,red,4533.05
861,HanoiStreet UR-07,Streetwear,31.63,"HanoiStreet UR-07 - Streetwear (Màu: black, Size: M)",Standard,M,black,19.45
862,HanoiStreet UR-08,Streetwear,2246.33,"HanoiStreet UR-08 - Streetwear (Màu: orange, Size: L)",Standard,L,orange,1699.8
863,HanoiStreet UR-09,Streetwear,3653.37,"HanoiStreet UR-09 - Streetwear (Màu: blue, Size: XL)",Standard,XL,blue,3470.7
864,HanoiStreet UR-10,Streetwear,40.53,"HanoiStreet UR-10 - Streetwear (Màu: white, Size: S)",Standard,S,white,24.75
865,HanoiStreet UR-11,Streetwear,46.82,"HanoiStreet UR-11 - Streetwear (Màu: purple, Size: M)",Standard,M,purple,28.15
866,HanoiStreet UR-12,Streetwear,20.49,"HanoiStreet UR-12 - Streetwear (Màu: green, Size: L)",Standard,L,green,11.74
867,HanoiStreet UR-13,Streetwear,28.97,"HanoiStreet UR-13 - Streetwear (Màu: silver, Size: XL)",Standard,XL,silver,16.44
868,HanoiStreet UR-14,Streetwear,27.39,"HanoiStreet UR-14 - Streetwear (Màu: pink, Size: S)",Standard,S,pink,15.67
869,HanoiStreet UR-15,Streetwear,25.5,"HanoiStreet UR-15 - Streetwear (Màu: yellow, Size: M)",Standard,M,yellow,14.5
870,HanoiStreet UR-16,Streetwear,67.1,"HanoiStreet UR-16 - Streetwear (Màu: red, Size: L)",Standard,L,red,42.14
871,HanoiStreet UR-17,Streetwear,38.94,"HanoiStreet UR-17 - Streetwear (Màu: black, Size: XL)",Standard,XL,black,22.78
872,HanoiStreet UR-18,Streetwear,20.0,"HanoiStreet UR-18 - Streetwear (Màu: orange, Size: S)",Standard,S,orange,11.11
873,HanoiStreet UR-19,Streetwear,47.81,"HanoiStreet UR-19 - Streetwear (Màu: blue, Size: M)",Standard,M,blue,30.93
874,HanoiStreet UR-20,Streetwear,77.39,"HanoiStreet UR-20 - Streetwear (Màu: white, Size: L)",Standard,L,white,49.4
875,HanoiStreet UR-21,Streetwear,6314.41,"HanoiStreet UR-21 - Streetwear (Màu: purple, Size: XL)",Standard,XL,purple,4917.67
876,HanoiStreet UR-22,Streetwear,6929.37,"HanoiStreet UR-22 - Streetwear (Màu: green, Size: S)",Standard,S,green,6582.9
877,HanoiStreet UR-23,Streetwear,50.05,"HanoiStreet UR-23 - Streetwear (Màu: silver, Size: M)",Standard,M,silver,32.17
878,HanoiStreet UR-24,Streetwear,18.03,"HanoiStreet UR-24 - Streetwear (Màu: pink, Size: L)",Standard,L,pink,11.71
879,HanoiStreet UR-25,Streetwear,27.28,"HanoiStreet UR-25 - Streetwear (Màu: yellow, Size: XL)",Standard,XL,yellow,15.48
880,HanoiStreet UR-26,Streetwear,54.97,"HanoiStreet UR-26 - Streetwear (Màu: red, Size: S)",Standard,S,red,32.41
881,HanoiStreet UR-27,Streetwear,567.63,"HanoiStreet UR-27 - Streetwear (Màu: black, Size: M)",Standard,M,black,338.14
882,HanoiStreet UR-28,Streetwear,9197.37,"HanoiStreet UR-28 - Streetwear (Màu: orange, Size: L)",Standard,L,orange,8737.5
883,HanoiStreet UR-29,Streetwear,24.95,"HanoiStreet UR-29 - Streetwear (Màu: blue, Size: XL)",Standard,XL,blue,15.62
884,HanoiStreet UR-30,Streetwear,39.55,"HanoiStreet UR-30 - Streetwear (Màu: white, Size: S)",Standard,S,white,24.5
885,HanoiStreet UR-31,Streetwear,45.14,"HanoiStreet UR-31 - Streetwear (Màu: purple, Size: M)",Standard,M,purple,25.52
886,HanoiStreet UR-32,Streetwear,22.86,"HanoiStreet UR-32 - Streetwear (Màu: green, Size: L)",Standard,L,green,14.44
887,HanoiStreet UR-33,Streetwear,32.34,"HanoiStreet UR-33 - Streetwear (Màu: silver, Size: XL)",Standard,XL,silver,18.51
888,HanoiStreet UR-34,Streetwear,9.06,"HanoiStreet UR-34 - Streetwear (Màu: pink, Size: S)",Standard,S,pink,5.18
889,HanoiStreet UR-35,Streetwear,21.98,"HanoiStreet UR-35 - Streetwear (Màu: yellow, Size: M)",Standard,M,yellow,13.27
890,HanoiStreet UR-36,Streetwear,29.93,"HanoiStreet UR-36 - Streetwear (Màu: red, Size: L)",Standard,L,red,18.24
891,HanoiStreet UR-37,Streetwear,20.1,"HanoiStreet UR-37 - Streetwear (Màu: black, Size: XL)",Standard,XL,black,12.22
1144,MekongFit UR-01,Streetwear,4987.52,"MekongFit UR-01 - Streetwear (Màu: white, Size: S)",Standard,S,white,4154.11
1145,MekongFit UR-02,Streetwear,4040.82,"MekongFit UR-02 - Streetwear (Màu: purple, Size: M)",Standard,M,purple,3302.97
1146,MekongFit UR-03,Streetwear,63.62,"MekongFit UR-03 - Streetwear (Màu: green, Size: L)",Standard,L,green,35.57
1147,MekongFit UR-04,Streetwear,18.69,"MekongFit UR-04 - Streetwear (Màu: silver, Size: XL)",Standard,XL,silver,11.92
1148,MekongFit UR-05,Streetwear,3768.47,"MekongFit UR-05 - Streetwear (Màu: pink, Size: S)",Standard,S,pink,2211.71
1149,MekongFit UR-06,Streetwear,440.37,"MekongFit UR-06 - Streetwear (Màu: yellow, Size: M)",Standard,M,yellow,418.35
1150,MekongFit UR-07,Streetwear,5337.0,"MekongFit UR-07 - Streetwear (Màu: red, Size: L)",Standard,L,red,4708.84
1151,MekongFit UR-08,Streetwear,27.77,"MekongFit UR-08 - Streetwear (Màu: black, Size: XL)",Standard,XL,black,16.01
1152,MekongFit UR-09,Streetwear,34.89,"MekongFit UR-09 - Streetwear (Màu: orange, Size: S)",Standard,S,orange,19.64
1153,MekongFit UR-10,Streetwear,4436.41,"MekongFit UR-10 - Streetwear (Màu: blue, Size: M)",Standard,M,blue,3930.21
1154,MekongFit UR-11,Streetwear,58.94,"MekongFit UR-11 - Streetwear (Màu: white, Size: L)",Standard,L,white,37.65
1155,MekongFit UR-12,Streetwear,5890.31,"MekongFit UR-12 - Streetwear (Màu: purple, Size: XL)",Standard,XL,purple,5044.46
1156,MekongFit UR-13,Streetwear,4125.14,"MekongFit UR-13 - Streetwear (Màu: green, Size: S)",Standard,S,green,2224.27
1157,MekongFit UR-14,Streetwear,4556.37,"MekongFit UR-14 - Streetwear (Màu: silver, Size: M)",Standard,M,silver,2443.13
1158,MekongFit UR-15,Streetwear,18.65,"MekongFit UR-15 - Streetwear (Màu: pink, Size: L)",Standard,L,pink,12.04
1159,MekongFit UR-16,Streetwear,52.73,"MekongFit UR-16 - Streetwear (Màu: yellow, Size: XL)",Standard,XL,yellow,33.55
1160,MekongFit UR-17,Streetwear,33.25,"MekongFit UR-17 - Streetwear (Màu: red, Size: S)",Standard,S,red,20.98
1161,MekongFit UR-18,Streetwear,22.36,"MekongFit UR-18 - Streetwear (Màu: black, Size: M)",Standard,M,black,13.76
1162,MekongFit UR-19,Streetwear,39.84,"MekongFit UR-19 - Streetwear (Màu: orange, Size: L)",Standard,L,orange,24.11
1163,MekongFit UR-20,Streetwear,35.86,"MekongFit UR-20 - Streetwear (Màu: blue, Size: XL)",Standard,XL,blue,20.03
1164,MekongFit UR-21,Streetwear,26.05,"MekongFit UR-21 - Streetwear (Màu: white, Size: S)",Standard,S,white,15.39
1668,VietMode UR-01,Streetwear,5164.74,"VietMode UR-01 - Streetwear (Màu: pink, Size: S)",Standard,S,pink,2678.95
1669,VietMode UR-02,Streetwear,5227.74,"VietMode UR-02 - Streetwear (Màu: yellow, Size: M)",Standard,M,yellow,4966.35
1670,VietMode UR-03,Streetwear,5353.74,"VietMode UR-03 - Streetwear (Màu: red, Size: L)",Standard,L,red,4705.94
1755,SaigonCore UR-01,Streetwear,6236.37,"SaigonCore UR-01 - Streetwear (Màu: purple, Size: XL)",Standard,XL,purple,4906.78
1756,SaigonCore UR-02,Streetwear,5663.7,"SaigonCore UR-02 - Streetwear (Màu: green, Size: S)",Standard,S,green,5380.51
1757,SaigonCore UR-03,Streetwear,6307.37,"SaigonCore UR-03 - Streetwear (Màu: silver, Size: M)",Standard,M,silver,3885.97
1758,SaigonCore UR-04,Streetwear,5789.7,"SaigonCore UR-04 - Streetwear (Màu: pink, Size: L)",Standard,L,pink,5500.21
1759,SaigonCore UR-05,Streetwear,5297.99,"SaigonCore UR-05 - Streetwear (Màu: yellow, Size: XL)",Standard,XL,yellow,5033.09
1760,SaigonCore UR-06,Streetwear,8561.7,"SaigonCore UR-06 - Streetwear (Màu: red, Size: S)",Standard,S,red,6144.73
1761,SaigonCore UR-07,Streetwear,10076.85,"SaigonCore UR-07 - Streetwear (Màu: black, Size: M)",Standard,M,black,8257.98
1762,SaigonCore UR-08,Streetwear,5510.7,"SaigonCore UR-08 - Streetwear (Màu: orange, Size: L)",Standard,L,orange,5235.16
1763,SaigonCore UR-09,Streetwear,5743.99,"SaigonCore UR-09 - Streetwear (Màu: blue, Size: XL)",Standard,XL,blue,5456.79
1764,SaigonCore UR-10,Streetwear,6828.57,"SaigonCore UR-10 - Streetwear (Màu: white, Size: S)",Standard,S,white,5400.03
1765,SaigonCore UR-11,Streetwear,2235.93,"SaigonCore UR-11 - Streetwear (Màu: purple, Size: M)",Standard,M,purple,2124.13
1998,UrbanVN UR-01,Streetwear,34.05,"UrbanVN UR-01 - Streetwear (Màu: pink, Size: L)",Standard,L,pink,20.0
1999,UrbanVN UR-02,Streetwear,8126.37,"UrbanVN UR-02 - Streetwear (Màu: yellow, Size: XL)",Standard,XL,yellow,5654.33
2000,UrbanVN UR-03,Streetwear,28.39,"UrbanVN UR-03 - Streetwear (Màu: red, Size: S)",Standard,S,red,16.35
2001,UrbanVN UR-04,Streetwear,34.65,"UrbanVN UR-04 - Streetwear (Màu: black, Size: M)",Standard,M,black,21.57
2002,UrbanVN UR-05,Streetwear,43.16,"UrbanVN UR-05 - Streetwear (Màu: orange, Size: L)",Standard,L,orange,25.88
2003,UrbanVN UR-06,Streetwear,62.45,"UrbanVN UR-06 - Streetwear (Màu: blue, Size: XL)",Standard,XL,blue,34.86
2004,UrbanVN UR-07,Streetwear,5358.4,"UrbanVN UR-07 - Streetwear (Màu: white, Size: S)",Standard,S,white,3888.59
2005,UrbanVN UR-08,Streetwear,3684.87,"UrbanVN UR-08 - Streetwear (Màu: purple, Size: M)",Standard,M,purple,2645.37
2006,UrbanVN UR-09,Streetwear,20.18,"UrbanVN UR-09 - Streetwear (Màu: green, Size: L)",Standard,L,green,11.55
2007,UrbanVN UR-10,Streetwear,77.73,"UrbanVN UR-10 - Streetwear (Màu: silver, Size: XL)",Standard,XL,silver,48.06
2008,UrbanVN UR-11,Streetwear,15.17,"UrbanVN UR-11 - Streetwear (Màu: pink, Size: S)",Standard,S,pink,8.46
2009,UrbanVN UR-12,Streetwear,31.16,"UrbanVN UR-12 - Streetwear (Màu: yellow, Size: M)",Standard,M,yellow,19.79
2010,UrbanVN UR-13,Streetwear,41.9,"UrbanVN UR-13 - Streetwear (Màu: red, Size: L)",Standard,L,red,25.12
2011,UrbanVN UR-14,Streetwear,37.05,"UrbanVN UR-14 - Streetwear (Màu: black, Size: XL)",Standard,XL,black,22.16
2012,UrbanVN UR-15,Streetwear,4660.62,"UrbanVN UR-15 - Streetwear (Màu: orange, Size: S)",Standard,S,orange,4277.05
2013,UrbanVN UR-16,Streetwear,25.81,"UrbanVN UR-16 - Streetwear (Màu: blue, Size: M)",Standard,M,blue,15.73
2014,UrbanVN UR-17,Streetwear,30.47,"UrbanVN UR-17 - Streetwear (Màu: white, Size: L)",Standard,L,white,19.27
2015,UrbanVN UR-18,Streetwear,4382.41,"UrbanVN UR-18 - Streetwear (Màu: purple, Size: XL)",Standard,XL,purple,3917.0
2016,UrbanVN UR-19,Streetwear,3743.54,"UrbanVN UR-19 - Streetwear (Màu: green, Size: S)",Standard,S,green,1998.68
2017,UrbanVN UR-20,Streetwear,27.19,"UrbanVN UR-20 - Streetwear (Màu: silver, Size: M)",Standard,M,silver,15.9
2018,UrbanVN UR-21,Streetwear,26.16,"UrbanVN UR-21 - Streetwear (Màu: pink, Size: L)",Standard,L,pink,16.16
2019,UrbanVN UR-22,Streetwear,46.52,"UrbanVN UR-22 - Streetwear (Màu: yellow, Size: XL)",Standard,XL,yellow,28.22
2020,UrbanVN UR-23,Streetwear,38.2,"UrbanVN UR-23 - Streetwear (Màu: red, Size: S)",Standard,S,red,22.03
2021,UrbanVN UR-24,Streetwear,25.1,"UrbanVN UR-24 - Streetwear (Màu: black, Size: M)",Standard,M,black,16.01
2022,UrbanVN UR-25,Streetwear,2988.26,"UrbanVN UR-25 - Streetwear (Màu: orange, Size: L)",Standard,L,orange,1860.49
2023,UrbanVN UR-26,Streetwear,47.46,"UrbanVN UR-26 - Streetwear (Màu: blue, Size: XL)",Standard,XL,blue,29.89
2024,UrbanVN UR-27,Streetwear,37.45,"UrbanVN UR-27 - Streetwear (Màu: white, Size: S)",Standard,S,white,23.06
2025,UrbanVN UR-28,Streetwear,45.84,"UrbanVN UR-28 - Streetwear (Màu: purple, Size: M)",Standard,M,purple,29.11
2026,UrbanVN UR-29,Streetwear,4409.37,"UrbanVN UR-29 - Streetwear (Màu: green, Size: L)",Standard,L,green,2827.29
2027,UrbanVN UR-30,Streetwear,42.6,"UrbanVN UR-30 - Streetwear (Màu: silver, Size: XL)",Standard,XL,silver,27.12
2028,UrbanVN UR-31,Streetwear,8504.37,"UrbanVN UR-31 - Streetwear (Màu: pink, Size: S)",Standard,S,pink,5160.45
2029,UrbanVN UR-32,Streetwear,2519.37,"UrbanVN UR-32 - Streetwear (Màu: yellow, Size: M)",Standard,M,yellow,2246.27
2030,UrbanVN UR-33,Streetwear,23.77,"UrbanVN UR-33 - Streetwear (Màu: red, Size: L)",Standard,L,red,14.76
2031,UrbanVN UR-34,Streetwear,26.47,"UrbanVN UR-34 - Streetwear (Màu: black, Size: XL)",Standard,XL,black,16.77
2032,UrbanVN UR-35,Streetwear,44.65,"UrbanVN UR-35 - Streetwear (Màu: orange, Size: S)",Standard,S,orange,27.67
2033,UrbanVN UR-36,Streetwear,42.27,"UrbanVN UR-36 - Streetwear (Màu: blue, Size: M)",Standard,M,blue,26.13
2034,UrbanVN UR-37,Streetwear,5039.37,"UrbanVN UR-37 - Streetwear (Màu: white, Size: L)",Standard,L,white,4787.4
2035,UrbanVN UR-38,Streetwear,32.84,"UrbanVN UR-38 - Streetwear (Màu: purple, Size: XL)",Standard,XL,purple,20.09
2036,UrbanVN UR-39,Streetwear,2521.25,"UrbanVN UR-39 - Streetwear (Màu: green, Size: S)",Standard,S,green,2395.19
2037,UrbanVN UR-40,Streetwear,34.71,"UrbanVN UR-40 - Streetwear (Màu: silver, Size: M)",Standard,M,silver,21.7
2038,UrbanVN UR-41,Streetwear,55.21,"UrbanVN UR-41 - Streetwear (Màu: pink, Size: L)",Standard,L,pink,31.24
2039,UrbanVN UR-42,Streetwear,4661.37,"UrbanVN UR-42 - Streetwear (Màu: yellow, Size: XL)",Standard,XL,yellow,2832.71
2040,UrbanVN UR-43,Streetwear,26.14,"UrbanVN UR-43 - Streetwear (Màu: red, Size: S)",Standard,S,red,16.68
2125,PhoenixWear UR-01,Streetwear,6173.37,"PhoenixWear UR-01 - Streetwear (Màu: purple, Size: M)",Standard,M,purple,4869.55
2126,PhoenixWear UR-02,Streetwear,5499.56,"PhoenixWear UR-02 - Streetwear (Màu: green, Size: L)",Standard,L,green,4003.13
2127,PhoenixWear UR-03,Streetwear,5036.85,"PhoenixWear UR-03 - Streetwear (Màu: silver, Size: XL)",Standard,XL,silver,4118.13
2128,PhoenixWear UR-04,Streetwear,4874.56,"PhoenixWear UR-04 - Streetwear (Màu: pink, Size: S)",Standard,S,pink,3880.64
2129,PhoenixWear UR-05,Streetwear,41.22,"PhoenixWear UR-05 - Streetwear (Màu: yellow, Size: M)",Standard,M,yellow,26.26
2130,PhoenixWear UR-06,Streetwear,30.54,"PhoenixWear UR-06 - Streetwear (Màu: red, Size: L)",Standard,L,red,16.89
2131,PhoenixWear UR-07,Streetwear,5354.37,"PhoenixWear UR-07 - Streetwear (Màu: black, Size: XL)",Standard,XL,black,2739.3
2132,PhoenixWear UR-08,Streetwear,4448.25,"PhoenixWear UR-08 - Streetwear (Màu: orange, Size: S)",Standard,S,orange,2596.44
2133,PhoenixWear UR-09,Streetwear,5497.1,"PhoenixWear UR-09 - Streetwear (Màu: blue, Size: M)",Standard,M,blue,5222.25
2134,PhoenixWear UR-10,Streetwear,6133.82,"PhoenixWear UR-10 - Streetwear (Màu: white, Size: L)",Standard,L,white,5691.57
2135,PhoenixWear UR-11,Streetwear,30.35,"PhoenixWear UR-11 - Streetwear (Màu: purple, Size: XL)",Standard,XL,purple,19.2
2136,PhoenixWear UR-12,Streetwear,5342.82,"PhoenixWear UR-12 - Streetwear (Màu: green, Size: S)",Standard,S,green,4014.6
2137,PhoenixWear UR-13,Streetwear,5666.85,"PhoenixWear UR-13 - Streetwear (Màu: silver, Size: M)",Standard,M,silver,5383.51
2138,PhoenixWear UR-14,Streetwear,5385.87,"PhoenixWear UR-14 - Streetwear (Màu: pink, Size: L)",Standard,L,pink,4297.92
2139,PhoenixWear UR-15,Streetwear,51.39,"PhoenixWear UR-15 - Streetwear (Màu: yellow, Size: XL)",Standard,XL,yellow,28.93
2140,PhoenixWear UR-16,Streetwear,6611.85,"PhoenixWear UR-16 - Streetwear (Màu: red, Size: S)",Standard,S,red,4492.09
2141,PhoenixWear UR-17,Streetwear,5669.37,"PhoenixWear UR-17 - Streetwear (Màu: black, Size: M)",Standard,M,black,3855.17
2142,PhoenixWear UR-18,Streetwear,6299.37,"PhoenixWear UR-18 - Streetwear (Màu: orange, Size: L)",Standard,L,orange,5456.51
2143,PhoenixWear UR-19,Streetwear,5280.82,"PhoenixWear UR-19 - Streetwear (Màu: blue, Size: XL)",Standard,XL,blue,4593.78
2144,PhoenixWear UR-20,Streetwear,5279.32,"PhoenixWear UR-20 - Streetwear (Màu: white, Size: S)",Standard,S,white,3096.85
2145,PhoenixWear UR-21,Streetwear,4797.61,"PhoenixWear UR-21 - Streetwear (Màu: purple, Size: M)",Standard,M,purple,3923.97
