order_id,product_id,quantity,unit_price,discount_amount,promo_id,promo_id_2,total_price,final_price,total_amount,final_amount
142233,1484,7,1000.55,0.0,No Promotion,No Promotion,7003.849999999999,7003.849999999999,7003.849999999999,7003.849999999999
142234,1483,2,946.0,0.0,No Promotion,No Promotion,1892.0,1892.0,1892.0,1892.0
142235,580,4,9686.46,0.0,No Promotion,No Promotion,38745.84,38745.84,38745.84,38745.84
142236,990,4,5406.71,0.0,No Promotion,No Promotion,21626.84,21626.84,21626.84,21626.84
142238,1143,5,6861.43,0.0,No Promotion,No Promotion,34307.15,34307.15,34307.15,34307.15
142239,2254,8,721.43,0.0,No Promotion,No Promotion,5771.44,5771.44,5771.44,5771.44
142240,2255,2,737.54,0.0,No Promotion,No Promotion,1475.08,1475.08,1475.08,1475.08
142241,792,8,784.1,0.0,No Promotion,No Promotion,6272.8,6272.8,6272.8,6272.8
142242,791,5,839.31,0.0,No Promotion,No Promotion,4196.549999999999,4196.549999999999,4196.549999999999,4196.549999999999
142243,791,8,812.3,0.0,No Promotion,No Promotion,6498.4,6498.4,6498.4,6498.4
142243,792,3,799.52,0.0,No Promotion,No Promotion,2398.56,2398.56,2398.56,2398.56
142244,793,4,1041.24,0.0,No Promotion,No Promotion,4164.96,4164.96,4164.96,4164.96
142244,794,5,991.07,0.0,No Promotion,No Promotion,4955.35,4955.35,4955.35,4955.35
142245,264,7,8244.17,0.0,No Promotion,No Promotion,57709.19,57709.19,57709.19,57709.19
142248,764,1,3908.84,0.0,No Promotion,No Promotion,3908.84,3908.84,3908.84,3908.84
142249,763,4,3817.42,0.0,No Promotion,No Promotion,15269.68,15269.68,15269.68,15269.68
142250,2218,2,1725.22,0.0,No Promotion,No Promotion,3450.44,3450.44,3450.44,3450.44
142250,2219,2,1808.36,0.0,No Promotion,No Promotion,3616.72,3616.72,3616.72,3616.72
142251,781,5,1262.13,0.0,No Promotion,No Promotion,6310.650000000001,6310.650000000001,6310.650000000001,6310.650000000001
142253,733,7,4311.93,0.0,No Promotion,No Promotion,30183.51,30183.51,30183.510000000002,30183.510000000002
142253,734,3,4618.84,0.0,No Promotion,No Promotion,13856.52,13856.52,13856.52,13856.52
142254,966,3,5789.0,0.0,No Promotion,No Promotion,17367.0,17367.0,17367.0,17367.0
142255,981,3,2111.45,0.0,No Promotion,No Promotion,6334.349999999999,6334.349999999999,6334.349999999999,6334.349999999999
142256,2205,2,1744.26,0.0,No Promotion,No Promotion,3488.52,3488.52,3488.52,3488.52
142257,2204,1,1725.64,0.0,No Promotion,No Promotion,1725.64,1725.64,1725.64,1725.64
142258,761,4,2134.57,0.0,No Promotion,No Promotion,8538.28,8538.28,8538.28,8538.28
142258,762,3,2248.77,0.0,No Promotion,No Promotion,6746.31,6746.31,6746.3099999999995,6746.3099999999995
142259,604,2,6209.78,0.0,No Promotion,No Promotion,12419.56,12419.56,12419.56,12419.56
142261,787,3,3793.36,0.0,No Promotion,No Promotion,11380.08,11380.08,11380.08,11380.08
142261,788,1,3928.09,0.0,No Promotion,No Promotion,3928.09,3928.09,3928.09,3928.09
142262,1511,7,4562.55,0.0,No Promotion,No Promotion,31937.85,31937.85,31937.850000000002,31937.850000000002
142265,734,8,4401.54,0.0,No Promotion,No Promotion,35212.32,35212.32,35212.32,35212.32
142266,647,2,11249.84,0.0,No Promotion,No Promotion,22499.68,22499.68,22499.68,22499.68
142268,927,2,5896.63,0.0,No Promotion,No Promotion,11793.26,11793.26,11793.26,11793.26
142269,1425,6,3726.31,0.0,No Promotion,No Promotion,22357.86,22357.86,22357.86,22357.86
142270,1426,4,3772.08,0.0,No Promotion,No Promotion,15088.32,15088.32,15088.32,15088.32
142272,475,7,12218.63,0.0,No Promotion,No Promotion,85530.40999999999,85530.40999999999,85530.40999999999,85530.40999999999
142273,715,2,1863.6,0.0,No Promotion,No Promotion,3727.2,3727.2,3727.2,3727.2
142274,716,1,1926.8,0.0,No Promotion,No Promotion,1926.8,1926.8,1926.8,1926.8
142275,1061,2,1811.82,0.0,No Promotion,No Promotion,3623.64,3623.64,3623.64,3623.64
142275,1062,8,1776.32,0.0,No Promotion,No Promotion,14210.56,14210.56,14210.56,14210.56
142276,2275,2,4514.53,0.0,No Promotion,No Promotion,9029.06,9029.06,9029.06,9029.06
142277,2275,4,4433.3,0.0,No Promotion,No Promotion,17733.2,17733.2,17733.2,17733.2
142280,670,6,10876.49,0.0,No Promotion,No Promotion,65258.94,65258.94,65258.94,65258.94
142281,491,3,11024.98,0.0,No Promotion,No Promotion,33074.94,33074.94,33074.94,33074.94
142282,2212,8,1078.66,0.0,No Promotion,No Promotion,8629.28,8629.28,8629.28,8629.28
142282,2213,1,1057.87,0.0,No Promotion,No Promotion,1057.87,1057.87,1057.87,1057.87
142283,1088,4,3358.34,0.0,No Promotion,No Promotion,13433.36,13433.36,13433.36,13433.36
142284,1087,5,3471.63,0.0,No Promotion,No Promotion,17358.15,17358.15,17358.15,17358.15
142285,725,5,1346.29,0.0,No Promotion,No Promotion,6731.45,6731.45,6731.45,6731.45
142285,726,8,1375.37,0.0,No Promotion,No Promotion,11002.96,11002.96,11002.96,11002.96
142286,725,1,1316.08,0.0,No Promotion,No Promotion,1316.08,1316.08,1316.08,1316.08
142287,726,5,1382.97,0.0,No Promotion,No Promotion,6914.85,6914.85,6914.85,6914.85
142288,2083,3,3853.66,0.0,No Promotion,No Promotion,11560.98,11560.98,11560.98,11560.98
142289,1916,6,3636.99,0.0,No Promotion,No Promotion,21821.94,21821.94,21821.94,21821.94
142290,551,7,11333.14,0.0,No Promotion,No Promotion,79331.98,79331.98,79331.98,79331.98
142291,1751,5,8072.65,0.0,No Promotion,No Promotion,40363.25,40363.25,40363.25,40363.25
142292,396,2,10764.15,0.0,No Promotion,No Promotion,21528.3,21528.3,21528.3,21528.3
142293,498,4,17923.5,0.0,No Promotion,No Promotion,71694.0,71694.0,71694.0,71694.0
142295,604,1,6066.87,0.0,No Promotion,No Promotion,6066.87,6066.87,6066.87,6066.87
142296,1215,5,4076.56,0.0,No Promotion,No Promotion,20382.8,20382.8,20382.8,20382.8
142297,623,7,17401.27,0.0,No Promotion,No Promotion,121808.89,121808.89,121808.89,121808.89
142298,2064,3,6510.38,0.0,No Promotion,No Promotion,19531.14,19531.14,19531.14,19531.14
142299,763,5,3776.01,0.0,No Promotion,No Promotion,18880.050000000003,18880.050000000003,18880.050000000003,18880.050000000003
142299,764,4,3852.58,0.0,No Promotion,No Promotion,15410.32,15410.32,15410.32,15410.32
142301,794,1,1034.44,0.0,No Promotion,No Promotion,1034.44,1034.44,1034.44,1034.44
142303,1053,6,3461.09,0.0,No Promotion,No Promotion,20766.54,20766.54,20766.54,20766.54
142304,936,7,6299.17,0.0,No Promotion,No Promotion,44094.19,44094.19,44094.19,44094.19
142305,1818,3,2448.83,0.0,No Promotion,No Promotion,7346.49,7346.49,7346.49,7346.49
142308,778,7,1439.58,0.0,No Promotion,No Promotion,10077.06,10077.06,10077.06,10077.06
142309,488,8,12680.72,0.0,No Promotion,No Promotion,101445.76,101445.76,101445.76,101445.76
142310,977,3,5688.47,0.0,No Promotion,No Promotion,17065.41,17065.41,17065.41,17065.41
142311,551,2,11473.87,0.0,No Promotion,No Promotion,22947.74,22947.74,22947.74,22947.74
142312,2055,6,7382.03,0.0,No Promotion,No Promotion,44292.18,44292.18,44292.18,44292.18
142313,2332,3,5794.12,0.0,No Promotion,No Promotion,17382.36,17382.36,17382.36,17382.36
142314,2269,5,3832.93,0.0,No Promotion,No Promotion,19164.65,19164.65,19164.649999999998,19164.649999999998
142316,785,8,693.46,0.0,No Promotion,No Promotion,5547.68,5547.68,5547.68,5547.68
142316,786,6,701.42,0.0,No Promotion,No Promotion,4208.52,4208.52,4208.5199999999995,4208.5199999999995
142318,763,1,3969.97,0.0,No Promotion,No Promotion,3969.97,3969.97,3969.97,3969.97
142318,764,6,3960.85,0.0,No Promotion,No Promotion,23765.1,23765.1,23765.1,23765.1
142319,826,3,13124.32,0.0,No Promotion,No Promotion,39372.96,39372.96,39372.96,39372.96
142320,2359,6,5365.64,0.0,No Promotion,No Promotion,32193.840000000004,32193.840000000004,32193.840000000004,32193.840000000004
142321,910,7,5313.31,0.0,No Promotion,No Promotion,37193.170000000006,37193.170000000006,37193.170000000006,37193.170000000006
142322,804,6,1971.81,0.0,No Promotion,No Promotion,11830.86,11830.86,11830.86,11830.86
142323,1098,8,3698.37,0.0,No Promotion,No Promotion,29586.96,29586.96,29586.96,29586.96
142325,498,4,17250.86,0.0,No Promotion,No Promotion,69003.44,69003.44,69003.44,69003.44
142327,1818,5,2537.95,0.0,No Promotion,No Promotion,12689.75,12689.75,12689.75,12689.75
142328,609,2,10510.23,0.0,No Promotion,No Promotion,21020.46,21020.46,21020.46,21020.46
142329,2396,8,1210.04,0.0,No Promotion,No Promotion,9680.32,9680.32,9680.32,9680.32
142331,396,1,10933.23,0.0,No Promotion,No Promotion,10933.23,10933.23,10933.23,10933.23
142335,1974,6,691.89,0.0,No Promotion,No Promotion,4151.34,4151.34,4151.34,4151.34
142336,1975,4,690.98,0.0,No Promotion,No Promotion,2763.92,2763.92,2763.92,2763.92
142337,1539,7,4366.89,0.0,No Promotion,No Promotion,30568.230000000003,30568.230000000003,30568.230000000003,30568.230000000003
142340,734,4,4473.66,0.0,No Promotion,No Promotion,17894.64,17894.64,17894.64,17894.64
142342,525,1,6475.05,0.0,No Promotion,No Promotion,6475.05,6475.05,6475.05,6475.05
142343,1203,1,3919.9,0.0,No Promotion,No Promotion,3919.9,3919.9,3919.9,3919.9
142344,2254,8,720.75,0.0,No Promotion,No Promotion,5766.0,5766.0,5766.0,5766.0
142345,2255,4,709.7,0.0,No Promotion,No Promotion,2838.8,2838.8,2838.8,2838.8
142346,1201,4,6810.37,0.0,No Promotion,No Promotion,27241.48,27241.48,27241.48,27241.48
142347,2396,5,1161.61,0.0,No Promotion,No Promotion,5808.049999999999,5808.049999999999,5808.049999999999,5808.049999999999
142348,2254,5,707.02,0.0,No Promotion,No Promotion,3535.1,3535.1,3535.1,3535.1
142348,2255,2,706.06,0.0,No Promotion,No Promotion,1412.12,1412.12,1412.12,1412.12
142349,2255,2,723.39,0.0,No Promotion,No Promotion,1446.78,1446.78,1446.78,1446.78
142353,433,4,11706.97,0.0,No Promotion,No Promotion,46827.88,46827.88,46827.88,46827.88
142354,396,5,10872.35,0.0,No Promotion,No Promotion,54361.75,54361.75,54361.75,54361.75
142355,1182,4,2230.99,0.0,No Promotion,No Promotion,8923.96,8923.96,8923.96,8923.96
142357,1044,6,3523.68,0.0,No Promotion,No Promotion,21142.08,21142.08,21142.079999999998,21142.079999999998
142359,2332,3,5573.84,0.0,No Promotion,No Promotion,16721.52,16721.52,16721.52,16721.52
142360,1940,1,1998.4,0.0,No Promotion,No Promotion,1998.4,1998.4,1998.4,1998.4
142360,1941,7,2050.67,0.0,No Promotion,No Promotion,14354.69,14354.69,14354.69,14354.69
142362,761,6,2243.71,0.0,No Promotion,No Promotion,13462.26,13462.26,13462.26,13462.26
142365,2275,4,4657.91,0.0,No Promotion,No Promotion,18631.64,18631.64,18631.64,18631.64
142366,702,4,3755.74,0.0,No Promotion,No Promotion,15022.96,15022.96,15022.96,15022.96
142368,792,4,787.7,0.0,No Promotion,No Promotion,3150.8,3150.8,3150.8,3150.8
142369,1181,4,5237.58,0.0,No Promotion,No Promotion,20950.32,20950.32,20950.32,20950.32
142370,1181,7,5113.09,0.0,No Promotion,No Promotion,35791.630000000005,35791.630000000005,35791.630000000005,35791.630000000005
142371,1085,8,1111.29,0.0,No Promotion,No Promotion,8890.32,8890.32,8890.32,8890.32
142371,1086,7,1143.89,0.0,No Promotion,No Promotion,8007.23,8007.23,8007.2300000000005,8007.2300000000005
142372,2269,5,3787.56,0.0,No Promotion,No Promotion,18937.8,18937.8,18937.8,18937.8
142374,763,2,3889.78,0.0,No Promotion,No Promotion,7779.56,7779.56,7779.56,7779.56
142374,764,2,4004.63,0.0,No Promotion,No Promotion,8009.26,8009.26,8009.26,8009.26
142375,733,1,4420.77,0.0,No Promotion,No Promotion,4420.77,4420.77,4420.77,4420.77
142375,734,1,4383.62,0.0,No Promotion,No Promotion,4383.62,4383.62,4383.62,4383.62
142376,977,1,5905.11,0.0,No Promotion,No Promotion,5905.11,5905.11,5905.11,5905.11
142378,2331,5,7308.76,0.0,No Promotion,No Promotion,36543.8,36543.8,36543.8,36543.8
142379,1539,8,4507.6,0.0,No Promotion,No Promotion,36060.8,36060.8,36060.8,36060.8
142379,1540,4,4410.78,0.0,No Promotion,No Promotion,17643.12,17643.12,17643.12,17643.12
142383,2219,4,1735.03,0.0,No Promotion,No Promotion,6940.12,6940.12,6940.12,6940.12
142384,623,6,16867.46,0.0,No Promotion,No Promotion,101204.76,101204.76,101204.76,101204.76
142385,635,6,10938.44,0.0,No Promotion,No Promotion,65630.64,65630.64,65630.64,65630.64
142386,551,6,11491.03,0.0,No Promotion,No Promotion,68946.18000000001,68946.18000000001,68946.18000000001,68946.18000000001
142387,635,8,10925.82,0.0,No Promotion,No Promotion,87406.56,87406.56,87406.56,87406.56
142388,792,1,797.42,0.0,No Promotion,No Promotion,797.42,797.42,797.42,797.42
142389,791,8,841.74,0.0,No Promotion,No Promotion,6733.92,6733.92,6733.92,6733.92
142390,681,3,8825.01,0.0,No Promotion,No Promotion,26475.03,26475.03,26475.03,26475.03
142391,1116,1,3169.25,0.0,No Promotion,No Promotion,3169.25,3169.25,3169.25,3169.25
142392,1086,8,1142.05,0.0,No Promotion,No Promotion,9136.4,9136.4,9136.4,9136.4
142393,1085,5,1115.53,0.0,No Promotion,No Promotion,5577.65,5577.65,5577.65,5577.65
142396,642,2,11158.4,0.0,No Promotion,No Promotion,22316.8,22316.8,22316.8,22316.8
142397,1765,2,2170.31,0.0,No Promotion,No Promotion,4340.62,4340.62,4340.62,4340.62
142398,670,8,10702.54,0.0,No Promotion,No Promotion,85620.32,85620.32,85620.32,85620.32
142399,2205,1,1719.99,0.0,No Promotion,No Promotion,1719.99,1719.99,1719.99,1719.99
142401,2343,5,5870.13,0.0,No Promotion,No Promotion,29350.65,29350.65,29350.65,29350.65
142404,2263,2,3956.49,0.0,No Promotion,No Promotion,7912.98,7912.98,7912.98,7912.98
142405,491,8,11200.23,0.0,No Promotion,No Promotion,89601.84,89601.84,89601.84,89601.84
142406,966,1,5790.02,0.0,No Promotion,No Promotion,5790.02,5790.02,5790.02,5790.02
142407,445,6,10718.39,0.0,No Promotion,No Promotion,64310.34,64310.34,64310.34,64310.34
142409,990,8,5308.02,0.0,No Promotion,No Promotion,42464.16,42464.16,42464.16,42464.16
142410,1097,1,3604.54,0.0,No Promotion,No Promotion,3604.54,3604.54,3604.54,3604.54
142410,1098,1,3704.18,0.0,No Promotion,No Promotion,3704.18,3704.18,3704.18,3704.18
142411,2251,7,1518.57,0.0,No Promotion,No Promotion,10629.99,10629.99,10629.99,10629.99
142414,604,5,6081.25,0.0,No Promotion,No Promotion,30406.25,30406.25,30406.25,30406.25
142416,791,5,803.95,0.0,No Promotion,No Promotion,4019.75,4019.75,4019.75,4019.75
142416,792,5,785.88,0.0,No Promotion,No Promotion,3929.4,3929.4,3929.4,3929.4
142418,551,6,11298.24,0.0,No Promotion,No Promotion,67789.44,67789.44,67789.44,67789.44
142419,2394,5,1681.37,0.0,No Promotion,No Promotion,8406.849999999999,8406.849999999999,8406.849999999999,8406.849999999999
142420,1097,6,3794.03,0.0,No Promotion,No Promotion,22764.18,22764.18,22764.18,22764.18
142420,1098,6,3661.92,0.0,No Promotion,No Promotion,21971.52,21971.52,21971.52,21971.52
142421,2394,6,1665.99,0.0,No Promotion,No Promotion,9995.94,9995.94,9995.94,9995.94
142423,2373,3,7017.37,0.0,No Promotion,No Promotion,21052.11,21052.11,21052.11,21052.11
142424,644,7,10318.6,0.0,No Promotion,No Promotion,72230.2,72230.2,72230.2,72230.2
142425,2055,4,7241.1,0.0,No Promotion,No Promotion,28964.4,28964.4,28964.4,28964.4
142426,2262,7,3979.78,0.0,No Promotion,No Promotion,27858.460000000003,27858.460000000003,27858.460000000003,27858.460000000003
142427,2263,3,3909.45,0.0,No Promotion,No Promotion,11728.35,11728.35,11728.349999999999,11728.349999999999
142428,1182,6,2181.2,0.0,No Promotion,No Promotion,13087.2,13087.2,13087.199999999999,13087.199999999999
142429,596,1,9529.44,0.0,No Promotion,No Promotion,9529.44,9529.44,9529.44,9529.44
142430,551,1,11470.95,0.0,No Promotion,No Promotion,11470.95,11470.95,11470.95,11470.95
142431,2099,5,4916.76,0.0,No Promotion,No Promotion,24583.800000000003,24583.800000000003,24583.800000000003,24583.800000000003
142432,475,8,12636.78,0.0,No Promotion,No Promotion,101094.24,101094.24,101094.24,101094.24
142433,2071,6,4209.69,0.0,No Promotion,No Promotion,25258.14,25258.14,25258.14,25258.14
142434,551,8,11008.51,0.0,No Promotion,No Promotion,88068.08,88068.08,88068.08,88068.08
142436,432,1,11036.97,0.0,No Promotion,No Promotion,11036.97,11036.97,11036.97,11036.97
142437,976,6,4128.1,0.0,No Promotion,No Promotion,24768.6,24768.6,24768.600000000002,24768.600000000002
142438,551,7,11516.18,0.0,No Promotion,No Promotion,80613.26000000001,80613.26000000001,80613.26000000001,80613.26000000001
142439,671,7,11063.19,0.0,No Promotion,No Promotion,77442.33,77442.33,77442.33,77442.33
142442,791,1,803.87,0.0,No Promotion,No Promotion,803.87,803.87,803.87,803.87
142442,792,7,835.91,0.0,No Promotion,No Promotion,5851.37,5851.37,5851.37,5851.37
142443,2235,7,797.65,0.0,No Promotion,No Promotion,5583.55,5583.55,5583.55,5583.55
142444,2234,6,802.68,0.0,No Promotion,No Promotion,4816.08,4816.08,4816.08,4816.08
142446,1943,6,1490.59,0.0,No Promotion,No Promotion,8943.539999999999,8943.539999999999,8943.539999999999,8943.539999999999
142447,2254,2,699.93,0.0,No Promotion,No Promotion,1399.86,1399.86,1399.86,1399.86
142447,2255,8,689.66,0.0,No Promotion,No Promotion,5517.28,5517.28,5517.28,5517.28
142448,604,1,6010.01,0.0,No Promotion,No Promotion,6010.01,6010.01,6010.01,6010.01
142449,495,3,8788.32,0.0,No Promotion,No Promotion,26364.96,26364.96,26364.96,26364.96
142450,432,6,11040.46,0.0,No Promotion,No Promotion,66242.76,66242.76,66242.76,66242.76
142451,1114,7,2057.66,0.0,No Promotion,No Promotion,14403.62,14403.62,14403.619999999999,14403.619999999999
142453,498,8,17195.8,0.0,No Promotion,No Promotion,137566.4,137566.4,137566.4,137566.4
142454,551,3,11200.9,0.0,No Promotion,No Promotion,33602.7,33602.7,33602.7,33602.7
142455,1894,7,8616.91,0.0,No Promotion,No Promotion,60318.37,60318.37,60318.369999999995,60318.369999999995
142456,2199,8,2383.19,0.0,No Promotion,No Promotion,19065.52,19065.52,19065.52,19065.52
142458,826,4,12544.46,0.0,No Promotion,No Promotion,50177.84,50177.84,50177.84,50177.84
142459,675,6,7711.89,0.0,No Promotion,No Promotion,46271.34,46271.34,46271.340000000004,46271.340000000004
142460,2045,5,5649.84,0.0,No Promotion,No Promotion,28249.2,28249.2,28249.2,28249.2
142461,2045,1,5670.68,0.0,No Promotion,No Promotion,5670.68,5670.68,5670.68,5670.68
142462,759,6,1893.24,0.0,No Promotion,No Promotion,11359.44,11359.44,11359.44,11359.44
142462,760,1,1878.33,0.0,No Promotion,No Promotion,1878.33,1878.33,1878.33,1878.33
142463,1987,3,2002.46,0.0,No Promotion,No Promotion,6007.38,6007.38,6007.38,6007.38
142464,432,8,11140.69,0.0,No Promotion,No Promotion,89125.52,89125.52,89125.52,89125.52
142465,1139,2,8273.12,0.0,No Promotion,No Promotion,16546.24,16546.24,16546.24,16546.24
142470,1780,6,17627.95,0.0,No Promotion,No Promotion,105767.7,105767.7,105767.70000000001,105767.70000000001
142471,2284,1,3990.09,0.0,No Promotion,No Promotion,3990.09,3990.09,3990.09,3990.09
142472,1435,3,3977.2,0.0,No Promotion,No Promotion,11931.6,11931.6,11931.599999999999,11931.599999999999
142473,1436,1,3937.5,0.0,No Promotion,No Promotion,3937.5,3937.5,3937.5,3937.5
142474,2269,7,3968.58,0.0,No Promotion,No Promotion,27780.06,27780.06,27780.059999999998,27780.059999999998
142475,1005,5,1349.86,0.0,No Promotion,No Promotion,6749.299999999999,6749.299999999999,6749.299999999999,6749.299999999999
142479,2214,8,4235.9,0.0,No Promotion,No Promotion,33887.2,33887.2,33887.2,33887.2
142480,2284,3,3900.61,0.0,No Promotion,No Promotion,11701.83,11701.83,11701.83,11701.83
142481,2055,3,7232.15,0.0,No Promotion,No Promotion,21696.45,21696.45,21696.449999999997,21696.449999999997
142482,792,8,793.15,0.0,No Promotion,No Promotion,6345.2,6345.2,6345.2,6345.2
142483,791,4,816.69,0.0,No Promotion,No Promotion,3266.76,3266.76,3266.76,3266.76
142484,792,5,814.76,0.0,No Promotion,No Promotion,4073.8,4073.8,4073.8,4073.8
142485,791,2,825.76,0.0,No Promotion,No Promotion,1651.52,1651.52,1651.52,1651.52
142486,733,3,4434.02,0.0,No Promotion,No Promotion,13302.06,13302.06,13302.060000000001,13302.060000000001
142486,734,2,4333.2,0.0,No Promotion,No Promotion,8666.4,8666.4,8666.4,8666.4
142487,495,2,8810.22,0.0,No Promotion,No Promotion,17620.44,17620.44,17620.44,17620.44
142488,495,6,8553.26,0.0,No Promotion,No Promotion,51319.56,51319.56,51319.56,51319.56
142489,495,7,8809.22,0.0,No Promotion,No Promotion,61664.53999999999,61664.53999999999,61664.53999999999,61664.53999999999
142490,495,2,8884.13,0.0,No Promotion,No Promotion,17768.26,17768.26,17768.26,17768.26
142491,445,8,11241.85,0.0,No Promotion,No Promotion,89934.8,89934.8,89934.8,89934.8
142492,791,2,805.75,0.0,No Promotion,No Promotion,1611.5,1611.5,1611.5,1611.5
142492,792,7,815.57,0.0,No Promotion,No Promotion,5708.990000000001,5708.990000000001,5708.990000000001,5708.990000000001
142493,915,5,6682.96,0.0,No Promotion,No Promotion,33414.8,33414.8,33414.8,33414.8
142495,432,8,11054.8,0.0,No Promotion,No Promotion,88438.4,88438.4,88438.4,88438.4
142496,992,2,3305.8,0.0,No Promotion,No Promotion,6611.6,6611.6,6611.6,6611.6
142497,763,4,3819.8,0.0,No Promotion,No Promotion,15279.2,15279.2,15279.2,15279.2
142497,764,1,3903.13,0.0,No Promotion,No Promotion,3903.13,3903.13,3903.13,3903.13
142499,2214,8,4453.36,0.0,No Promotion,No Promotion,35626.88,35626.88,35626.88,35626.88
142500,1009,1,1360.33,0.0,No Promotion,No Promotion,1360.33,1360.33,1360.33,1360.33
142501,826,2,12543.0,0.0,No Promotion,No Promotion,25086.0,25086.0,25086.0,25086.0
142504,764,4,3876.18,0.0,No Promotion,No Promotion,15504.72,15504.72,15504.72,15504.72
142506,467,4,11323.91,0.0,No Promotion,No Promotion,45295.64,45295.64,45295.64,45295.64
142507,2238,6,1550.98,0.0,No Promotion,No Promotion,9305.88,9305.88,9305.880000000001,9305.880000000001
142508,2239,6,1577.29,0.0,No Promotion,No Promotion,9463.74,9463.74,9463.74,9463.74
142509,2394,3,1603.62,0.0,No Promotion,No Promotion,4810.86,4810.86,4810.86,4810.86
142511,2353,1,5132.3,0.0,No Promotion,No Promotion,5132.3,5132.3,5132.3,5132.3
142512,2376,5,8322.64,0.0,No Promotion,No Promotion,41613.2,41613.2,41613.2,41613.2
142513,559,5,7750.1,0.0,No Promotion,No Promotion,38750.5,38750.5,38750.5,38750.5
142514,2192,8,2604.61,0.0,No Promotion,No Promotion,20836.88,20836.88,20836.88,20836.88
142515,1131,5,5323.86,0.0,No Promotion,No Promotion,26619.3,26619.3,26619.3,26619.3
142517,2016,5,3771.33,0.0,No Promotion,No Promotion,18856.65,18856.65,18856.65,18856.65
142518,1991,2,3769.91,0.0,No Promotion,No Promotion,7539.82,7539.82,7539.82,7539.82
142519,1991,7,3781.42,0.0,No Promotion,No Promotion,26469.94,26469.94,26469.940000000002,26469.940000000002
142520,1892,2,10840.81,0.0,No Promotion,No Promotion,21681.62,21681.62,21681.62,21681.62
142521,2212,8,1062.04,0.0,No Promotion,No Promotion,8496.32,8496.32,8496.32,8496.32
142522,2213,5,1070.25,0.0,No Promotion,No Promotion,5351.25,5351.25,5351.25,5351.25
142523,2212,1,1089.49,0.0,No Promotion,No Promotion,1089.49,1089.49,1089.49,1089.49
142523,2213,1,1067.1,0.0,No Promotion,No Promotion,1067.1,1067.1,1067.1,1067.1
142524,1085,3,1095.26,0.0,No Promotion,No Promotion,3285.78,3285.78,3285.7799999999997,3285.7799999999997
142524,1086,2,1126.2,0.0,No Promotion,No Promotion,2252.4,2252.4,2252.4,2252.4
142525,1085,6,1139.25,0.0,No Promotion,No Promotion,6835.5,6835.5,6835.5,6835.5
142525,1086,1,1119.82,0.0,No Promotion,No Promotion,1119.82,1119.82,1119.82,1119.82
142526,1543,2,4099.2,0.0,No Promotion,No Promotion,8198.4,8198.4,8198.4,8198.4
142526,1544,2,4081.98,0.0,No Promotion,No Promotion,8163.96,8163.96,8163.96,8163.96
142527,1539,3,4525.09,0.0,No Promotion,No Promotion,13575.27,13575.27,13575.27,13575.27
142527,1540,1,4539.01,0.0,No Promotion,No Promotion,4539.01,4539.01,4539.01,4539.01
142529,2275,5,4417.86,0.0,No Promotion,No Promotion,22089.3,22089.3,22089.3,22089.3
142530,992,7,3498.87,0.0,No Promotion,No Promotion,24492.09,24492.09,24492.09,24492.09
142532,1094,1,720.24,0.0,No Promotion,No Promotion,720.24,720.24,720.24,720.24
142533,1093,3,698.9,0.0,No Promotion,No Promotion,2096.7,2096.7,2096.7,2096.7
142534,432,4,10833.67,0.0,No Promotion,No Promotion,43334.68,43334.68,43334.68,43334.68
142536,396,5,10983.84,0.0,No Promotion,No Promotion,54919.2,54919.2,54919.2,54919.2
142537,689,1,4212.53,0.0,No Promotion,No Promotion,4212.53,4212.53,4212.53,4212.53
142538,725,2,1351.53,0.0,No Promotion,No Promotion,2703.06,2703.06,2703.06,2703.06
142538,726,2,1315.8,0.0,No Promotion,No Promotion,2631.6,2631.6,2631.6,2631.6
142540,396,6,10563.33,0.0,No Promotion,No Promotion,63379.98,63379.98,63379.979999999996,63379.979999999996
142541,675,8,8256.19,0.0,No Promotion,No Promotion,66049.52,66049.52,66049.52,66049.52
142542,572,8,5442.06,0.0,No Promotion,No Promotion,43536.48,43536.48,43536.48,43536.48
142543,764,3,3902.15,0.0,No Promotion,No Promotion,11706.45,11706.45,11706.45,11706.45
142544,763,6,3963.0,0.0,No Promotion,No Promotion,23778.0,23778.0,23778.0,23778.0
142545,622,4,10015.49,0.0,No Promotion,No Promotion,40061.96,40061.96,40061.96,40061.96
142546,604,3,5974.52,0.0,No Promotion,No Promotion,17923.56,17923.56,17923.56,17923.56
142547,791,5,793.42,0.0,No Promotion,No Promotion,3967.1,3967.1,3967.1,3967.1
142548,792,7,839.8,0.0,No Promotion,No Promotion,5878.599999999999,5878.599999999999,5878.599999999999,5878.599999999999
142549,604,2,6090.74,0.0,No Promotion,No Promotion,12181.48,12181.48,12181.48,12181.48
142550,1017,5,3419.29,0.0,No Promotion,No Promotion,17096.45,17096.45,17096.45,17096.45
142551,791,5,814.22,0.0,No Promotion,No Promotion,4071.1,4071.1,4071.1000000000004,4071.1000000000004
142551,792,8,833.45,0.0,No Promotion,No Promotion,6667.6,6667.6,6667.6,6667.6
142552,550,6,5001.39,0.0,No Promotion,No Promotion,30008.340000000004,30008.340000000004,30008.340000000004,30008.340000000004
142554,418,1,10814.53,0.0,No Promotion,No Promotion,10814.53,10814.53,10814.53,10814.53
142555,715,8,1869.34,0.0,No Promotion,No Promotion,14954.72,14954.72,14954.72,14954.72
